Category,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
m9 [child immunisation],9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,2024-04-01,0.0,0.0
m9 [child immunisation],9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,2024-04-01,0.0,0.0
m9 [child immunisation],9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,2024-04-01,0.0,0.0
m9 [child immunisation],9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),2024-04-01,18.0,0.0002531431946671167
m9 [child immunisation],9.4.2,Child immunisation - DPT 1st Booster ,2024-04-01,18.0,0.0002531431946671167
m9 [child immunisation],9.4.3,Child immunisation - OPV Booster,2024-04-01,18.0,0.0002531431946671167
m9 [child immunisation],9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),2024-04-01,18.0,0.0002531431946671167
m9 [child immunisation],9.5.1,Child Immunization- Typhoid,2024-04-01,6.0,8.43810648890389e-05
m9 [child immunisation],9.5.2,Children more than 5 years received DPT5 (2nd Booster),2024-04-01,2.0,2.8127021629679632e-05
m9 [child immunisation],9.5.3,Children more than 10 years received Td10 (Tetanus Diptheria10),2024-04-01,0.0,0.0
m9 [child immunisation],9.5.4,Children more than 16 years received Td16 (Tetanus Diptheria16),2024-04-01,0.0,0.0
m9 [child immunisation],9.6.1,"Number of cases of AEFI -Minor (eg.- fever, rash, pain etc)",2024-04-01,4.0,5.6254043259359264e-05
m9 [child immunisation],9.6.2,"Number of cases of AEFI - Severe (eg.- anaphylaxis, fever>102 degrees, not requiring hospitalization etc.)",2024-04-01,0.0,0.0
m9 [child immunisation],9.6.3,"Number of cases of AEFI - Serious (eg.- hospitalization, death, disability , cluster etc.)",2024-04-01,0.0,0.0
m9 [child immunisation],9.6.3.a,"Out of Number of cases of AEFI - Serious , total number of AEFI deaths",2024-04-01,0.0,0.0
m9 [child immunisation],9.7.1,Immunisation sessions planned ,2024-04-01,0.0,0.0
m9 [child immunisation],9.7.2,Immunisation sessions held ,2024-04-01,0.0,0.0
m9 [child immunisation],9.8.1,Child immunisation - Vitamin A Dose - 1,2024-04-01,19.0,0.0002672067054819565
m9 [child immunisation],9.8.2,Child immunisation - Vitamin A Dose - 5,2024-04-01,12.0,0.0001687621297780778
m9 [child immunisation],9.8.3,Child immunisation - Vitamin A Dose - 9,2024-04-01,0.0,0.0
m9 [child immunisation],9.1.1,Child immunisation - Vitamin K (Birth Dose),2024-05-01,181.0,0.0025454954574860066
m9 [child immunisation],9.1.2,Child immunisation - BCG,2024-05-01,181.0,0.0025454954574860066
m9 [child immunisation],9.1.3,Child immunisation - Pentavalent 1,2024-05-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.4,Child immunisation - Pentavalent 2,2024-05-01,22.0,0.00030939723792647593
m9 [child immunisation],9.1.5,Child immunisation - Pentavalent 3,2024-05-01,21.0,0.00029533372711163615
m9 [child immunisation],9.1.6,Child immunisation - OPV 0 (Birth Dose),2024-05-01,181.0,0.0025454954574860066
m9 [child immunisation],9.1.7,Child immunisation - OPV1,2024-05-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.8,Child immunisation - OPV2,2024-05-01,22.0,0.00030939723792647593
m9 [child immunisation],9.1.9,Child immunisation - OPV3,2024-05-01,21.0,0.00029533372711163615
m9 [child immunisation],9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),2024-05-01,181.0,0.0025454954574860066
m9 [child immunisation],9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),2024-05-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,2024-05-01,21.0,0.00029533372711163615
m9 [child immunisation],9.1.13,Child immunisation - Rotavirus 1,2024-05-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.14,Child immunisation - Rotavirus 2,2024-05-01,22.0,0.00030939723792647593
m9 [child immunisation],9.1.15,Child immunisation - Rotavirus 3,2024-05-01,21.0,0.00029533372711163615
m9 [child immunisation],9.1.16,Child immunisation - PCV1,2024-05-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.17,Child immunisation - PCV2,2024-05-01,21.0,0.00029533372711163615
m9 [child immunisation],9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),2024-05-01,25.0,0.0003515877703709954
m9 [child immunisation],9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,2024-05-01,25.0,0.0003515877703709954
m9 [child immunisation],9.2.3,Child immunisation (9-11months) - JE 1st dose,2024-05-01,25.0,0.0003515877703709954
m9 [child immunisation],9.2.4,Child immunisation - PCV Booster,2024-05-01,25.0,0.0003515877703709954
m9 [child immunisation],9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,2024-05-01,11.0,0.00015469861896323797
m9 [child immunisation],9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,2024-05-01,14.0,0.00019688915140775743
m9 [child immunisation],9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,2024-05-01,0.0,0.0
m9 [child immunisation],9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),2024-05-01,24.0,0.0003375242595561556
m9 [child immunisation],9.4.2,Child immunisation - DPT 1st Booster ,2024-05-01,24.0,0.0003375242595561556
m9 [child immunisation],9.4.3,Child immunisation - OPV Booster,2024-05-01,24.0,0.0003375242595561556
m9 [child immunisation],9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),2024-05-01,24.0,0.0003375242595561556
m9 [child immunisation],9.5.1,Child Immunization- Typhoid,2024-05-01,4.0,5.6254043259359264e-05
m9 [child immunisation],9.5.2,Children more than 5 years received DPT5 (2nd Booster),2024-05-01,2.0,2.8127021629679632e-05
m9 [child immunisation],9.5.3,Children more than 10 years received Td10 (Tetanus Diptheria10),2024-05-01,0.0,0.0
m9 [child immunisation],9.5.4,Children more than 16 years received Td16 (Tetanus Diptheria16),2024-05-01,0.0,0.0
m9 [child immunisation],9.6.1,"Number of cases of AEFI -Minor (eg.- fever, rash, pain etc)",2024-05-01,0.0,0.0
m9 [child immunisation],9.6.2,"Number of cases of AEFI - Severe (eg.- anaphylaxis, fever>102 degrees, not requiring hospitalization etc.)",2024-05-01,0.0,0.0
m9 [child immunisation],9.6.3,"Number of cases of AEFI - Serious (eg.- hospitalization, death, disability , cluster etc.)",2024-05-01,0.0,0.0
m9 [child immunisation],9.6.3.a,"Out of Number of cases of AEFI - Serious , total number of AEFI deaths",2024-05-01,0.0,0.0
m9 [child immunisation],9.7.1,Immunisation sessions planned ,2024-05-01,0.0,0.0
m9 [child immunisation],9.7.2,Immunisation sessions held ,2024-05-01,0.0,0.0
m9 [child immunisation],9.8.1,Child immunisation - Vitamin A Dose - 1,2024-05-01,25.0,0.0003515877703709954
m9 [child immunisation],9.8.2,Child immunisation - Vitamin A Dose - 5,2024-05-01,24.0,0.0003375242595561556
m9 [child immunisation],9.8.3,Child immunisation - Vitamin A Dose - 9,2024-05-01,0.0,0.0
m9 [child immunisation],9.1.1,Child immunisation - Vitamin K (Birth Dose),2024-06-01,140.0,0.0019688915140775743
m9 [child immunisation],9.1.2,Child immunisation - BCG,2024-06-01,140.0,0.0019688915140775743
m9 [child immunisation],9.1.3,Child immunisation - Pentavalent 1,2024-06-01,44.0,0.0006187944758529519
m9 [child immunisation],9.1.4,Child immunisation - Pentavalent 2,2024-06-01,27.0,0.000379714792000675
m9 [child immunisation],9.1.5,Child immunisation - Pentavalent 3,2024-06-01,18.0,0.0002531431946671167
m9 [child immunisation],9.1.6,Child immunisation - OPV 0 (Birth Dose),2024-06-01,140.0,0.0019688915140775743
m9 [child immunisation],9.1.7,Child immunisation - OPV1,2024-06-01,44.0,0.0006187944758529519
m9 [child immunisation],9.1.8,Child immunisation - OPV2,2024-06-01,27.0,0.000379714792000675
m9 [child immunisation],9.1.9,Child immunisation - OPV3,2024-06-01,18.0,0.0002531431946671167
m9 [child immunisation],9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),2024-06-01,140.0,0.0019688915140775743
m9 [child immunisation],9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),2024-06-01,44.0,0.0006187944758529519
m9 [child immunisation],9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,2024-06-01,18.0,0.0002531431946671167
m9 [child immunisation],9.1.13,Child immunisation - Rotavirus 1,2024-06-01,44.0,0.0006187944758529519
m9 [child immunisation],9.1.14,Child immunisation - Rotavirus 2,2024-06-01,27.0,0.000379714792000675
m9 [child immunisation],9.1.15,Child immunisation - Rotavirus 3,2024-06-01,18.0,0.0002531431946671167
m9 [child immunisation],9.1.16,Child immunisation - PCV1,2024-06-01,44.0,0.0006187944758529519
m9 [child immunisation],9.1.17,Child immunisation - PCV2,2024-06-01,18.0,0.0002531431946671167
m9 [child immunisation],9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),2024-06-01,28.0,0.00039377830281551486
m9 [child immunisation],9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,2024-06-01,28.0,0.00039377830281551486
m9 [child immunisation],9.2.3,Child immunisation (9-11months) - JE 1st dose,2024-06-01,28.0,0.00039377830281551486
m9 [child immunisation],9.2.4,Child immunisation - PCV Booster,2024-06-01,28.0,0.00039377830281551486
m9 [child immunisation],9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,2024-06-01,0.0,0.0
m9 [child immunisation],9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,2024-06-01,0.0,0.0
m9 [child immunisation],9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),2024-06-01,14.0,0.00019688915140775743
m9 [child immunisation],9.4.2,Child immunisation - DPT 1st Booster ,2024-06-01,14.0,0.00019688915140775743
m9 [child immunisation],9.4.3,Child immunisation - OPV Booster,2024-06-01,14.0,0.00019688915140775743
m9 [child immunisation],9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),2024-06-01,14.0,0.00019688915140775743
m9 [child immunisation],9.5.1,Child Immunization- Typhoid,2024-06-01,5.0,7.031755407419908e-05
m9 [child immunisation],9.5.2,Children more than 5 years received DPT5 (2nd Booster),2024-06-01,2.0,2.8127021629679632e-05
m9 [child immunisation],9.5.3,Children more than 10 years received Td10 (Tetanus Diptheria10),2024-06-01,0.0,0.0
m9 [child immunisation],9.5.4,Children more than 16 years received Td16 (Tetanus Diptheria16),2024-06-01,0.0,0.0
m9 [child immunisation],9.6.1,"Number of cases of AEFI -Minor (eg.- fever, rash, pain etc)",2024-06-01,0.0,0.0
m9 [child immunisation],9.6.2,"Number of cases of AEFI - Severe (eg.- anaphylaxis, fever>102 degrees, not requiring hospitalization etc.)",2024-06-01,0.0,0.0
m9 [child immunisation],9.6.3,"Number of cases of AEFI - Serious (eg.- hospitalization, death, disability , cluster etc.)",2024-06-01,0.0,0.0
m9 [child immunisation],9.6.3.a,"Out of Number of cases of AEFI - Serious , total number of AEFI deaths",2024-06-01,0.0,0.0
m9 [child immunisation],9.7.1,Immunisation sessions planned ,2024-06-01,0.0,0.0
m9 [child immunisation],9.7.2,Immunisation sessions held ,2024-06-01,0.0,0.0
m9 [child immunisation],9.8.1,Child immunisation - Vitamin A Dose - 1,2024-06-01,0.0,0.0
m9 [child immunisation],9.8.2,Child immunisation - Vitamin A Dose - 5,2024-06-01,0.0,0.0
m9 [child immunisation],9.8.3,Child immunisation - Vitamin A Dose - 9,2024-06-01,0.0,0.0
m9 [child immunisation],9.1.1,Child immunisation - Vitamin K (Birth Dose),2024-07-01,122.0,0.0017157483194104575
m9 [child immunisation],9.1.2,Child immunisation - BCG,2024-07-01,122.0,0.0017157483194104575
m9 [child immunisation],9.1.3,Child immunisation - Pentavalent 1,2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.4,Child immunisation - Pentavalent 2,2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.5,Child immunisation - Pentavalent 3,2024-07-01,34.0,0.00047815936770455374
m9 [child immunisation],9.1.6,Child immunisation - OPV 0 (Birth Dose),2024-07-01,122.0,0.0017157483194104575
m9 [child immunisation],9.1.7,Child immunisation - OPV1,2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.8,Child immunisation - OPV2,2024-07-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.9,Child immunisation - OPV3,2024-07-01,34.0,0.00047815936770455374
m9 [child immunisation],9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),2024-07-01,122.0,0.0017157483194104575
m9 [child immunisation],9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,2024-07-01,34.0,0.00047815936770455374
m9 [child immunisation],9.1.13,Child immunisation - Rotavirus 1,2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.14,Child immunisation - Rotavirus 2,2024-07-01,40.0,0.0005625404325935926
m9 [child immunisation],9.1.15,Child immunisation - Rotavirus 3,2024-07-01,34.0,0.00047815936770455374
m9 [child immunisation],9.1.16,Child immunisation - PCV1,2024-07-01,37.0,0.0005203499001490731
m9 [child immunisation],9.1.17,Child immunisation - PCV2,2024-07-01,34.0,0.00047815936770455374
m9 [child immunisation],9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),2024-07-01,19.0,0.0002672067054819565
m9 [child immunisation],9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,2024-07-01,17.0,0.00023907968385227687
m9 [child immunisation],9.2.3,Child immunisation (9-11months) - JE 1st dose,2024-07-01,15.0,0.00021095266222259724
m9 [child immunisation],9.2.4,Child immunisation - PCV Booster,2024-07-01,19.0,0.0002672067054819565
m9 [child immunisation],9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,2024-07-01,15.0,0.00021095266222259724
m9 [child immunisation],9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,2024-07-01,14.0,0.00019688915140775743
m9 [child immunisation],9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,2024-07-01,0.0,0.0
m9 [child immunisation],9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),2024-07-01,17.0,0.00023907968385227687
m9 [child immunisation],9.4.2,Child immunisation - DPT 1st Booster ,2024-07-01,17.0,0.00023907968385227687
m9 [child immunisation],9.4.3,Child immunisation - OPV Booster,2024-07-01,17.0,0.00023907968385227687
m9 [child immunisation],9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),2024-07-01,17.0,0.00023907968385227687
m9 [child immunisation],9.5.1,Child Immunization- Typhoid,2024-07-01,5.0,7.031755407419908e-05
